timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude
143,45.67008188224281,0.0,0.0
144,45.66684455546056,0.0,0.0
145,45.66677688482741,0.0,0.0
146,45.66672454492073,0.0,0.0
147,45.666740146196396,0.0,0.0
148,45.66674049667199,0.0,0.0
149,45.666754250603844,0.0,0.0
150,45.66673352682847,0.0,0.0
151,45.666762801391094,0.0,0.0
152,45.666667974102886,0.0,0.0
153,45.666714910963485,0.0,0.0
154,45.666542608843876,0.0,0.0
155,45.68525583576411,0.0,0.0
156,45.66599058030989,0.0,0.0
157,45.66590618106421,0.0,0.0
158,45.66597750861546,0.0,0.0
159,45.666011567846006,0.0,0.0
160,45.665940287392,0.0,0.0
161,45.66592753160512,0.0,0.0
162,45.66596780689724,0.0,0.0
163,45.6658981112705,0.0,0.0
164,45.66588533981121,0.0,0.0
165,45.671559514681576,0.0,0.0
166,45.67142086286913,0.0,0.0
167,45.67154967261013,0.0,0.0
168,45.67151199926593,0.0,0.0
169,45.671528184648196,0.0,0.0
170,45.67148626988637,0.0,0.0
171,45.67148217553039,0.0,0.0
172,45.67155292518874,0.0,0.0
173,45.67152729438385,0.0,0.0
174,45.671568191104605,0.0,0.0
175,45.67139098931512,0.0,0.0
176,45.663849975928315,0.0,0.0
177,45.66377628904593,0.0,0.0
178,45.663848719123045,0.0,0.0
179,45.66389644566153,0.0,0.0
180,45.663828406504756,0.0,0.0
181,45.663813099439714,0.0,0.0
182,45.66390052200767,0.0,0.0
183,45.663903075930655,0.0,0.0
184,45.663773656939156,0.0,0.0
185,45.66380437992484,0.0,0.0
186,45.66378080580034,0.0,0.0
187,45.66366163855128,0.0,0.0
188,45.66372886824684,0.0,0.0
189,45.66376577119809,0.0,0.0
190,45.663730797648896,0.0,0.0
191,45.663678072189214,0.0,0.0
192,45.66366624446528,0.0,0.0
193,45.6637232302528,0.0,0.0
194,45.66366785392165,0.0,0.0
195,45.66353729827097,0.0,0.0
196,45.6574409120658,0.0,0.0
197,45.667300615852575,0.0,0.0
198,45.66729660154671,0.0,0.0
199,45.66730446301518,0.0,0.0
200,45.66730979392015,0.0,0.0
201,45.66739776545091,0.0,0.0
202,45.6673563280965,0.0,0.0
203,45.66727963394078,0.0,0.0
204,45.667286384465115,0.0,0.0
205,45.6672829384479,0.0,0.0
206,45.667281659436405,0.0,0.0
207,45.66722584789386,0.0,0.0
208,45.676899108773796,0.0,0.0
209,45.677027101643034,0.0,0.0
210,45.67701800230134,0.0,0.0
211,45.67709116761397,0.0,0.0
212,45.677065186566324,0.0,0.0
213,45.67702082068718,0.0,0.0
214,45.677023866272066,0.0,0.0
215,45.676917806820704,0.0,0.0
216,45.665044937952175,0.0,0.0
217,45.66508259674447,0.0,0.0
218,45.674886023905856,0.0,0.0
219,45.67482302086137,0.0,0.0
220,45.67478771196329,0.0,0.0
221,45.67479587322305,0.0,0.0
222,45.67480915877968,0.0,0.0
223,45.67480985878501,0.0,0.0
224,45.67485052804114,0.0,0.0
225,45.67490621011166,0.0,0.0
226,45.67482646851568,0.0,0.0
227,45.67491113055075,0.0,0.0
228,45.67477224346658,0.0,0.0
229,45.671348304807914,0.0,0.0
230,45.671427905908786,0.0,0.0
231,45.67147565868071,0.0,0.0
232,45.67143266644416,0.0,0.0
233,45.671440940684974,0.0,0.0
234,45.67144013238431,0.0,0.0
235,45.67134028687724,0.0,0.0
236,45.65944136562757,0.0,0.0
237,45.65945955985807,0.0,0.0
238,45.65945373752038,0.0,0.0
239,45.66920374741312,0.0,0.0
240,45.66930686204069,0.0,0.0
241,45.669233033899225,0.0,0.0
242,45.66920921037672,0.0,0.0
243,45.66923374972248,0.0,0.0
244,45.66929295352747,0.0,0.0
245,45.66922605810396,0.0,0.0
246,45.66926259393222,0.0,0.0
247,45.66922471896396,0.0,0.0
248,45.669229209670455,0.0,0.0
249,45.66915026580682,0.0,0.0
250,45.67478753818432,0.0,0.0
251,45.67484548158973,0.0,0.0
252,45.674842007298146,0.0,0.0
253,45.67489005216339,0.0,0.0
254,45.674820473883294,0.0,0.0
255,45.67477081660764,0.0,0.0
256,45.67175588596729,0.0,0.0
257,45.671902816327936,0.0,0.0
258,45.67193137622962,0.0,0.0
259,45.67195231296501,0.0,0.0
260,45.677447687892716,0.0,0.0
261,45.677552362127244,0.0,0.0
262,45.67745204881794,0.0,0.0
263,45.67748037141428,0.0,0.0
264,45.67746085388353,0.0,0.0
265,45.677483249841316,0.0,0.0
266,45.677478756028,0.0,0.0
267,45.67756362423096,0.0,0.0
268,45.677539151667595,0.0,0.0
269,45.6774781702843,0.0,0.0
270,45.677402715489734,0.0,0.0
271,45.6871046264132,0.0,0.0
272,45.687209306532175,0.0,0.0
273,45.687249298396644,0.0,0.0
274,45.6873215641117,0.0,0.0
275,45.68717951315921,0.0,0.0
276,45.67411758078378,0.0,0.0
277,45.674154919965076,0.0,0.0
278,45.67416406290431,0.0,0.0
279,45.67419737247838,0.0,0.0
280,45.67422886419809,0.0,0.0
281,45.683862938924,0.0,0.0
282,45.683887626451906,0.0,0.0
283,45.6839113439637,0.0,0.0
284,45.68393655744149,0.0,0.0
285,45.68400502167242,0.0,0.0
286,45.68393377964094,0.0,0.0
287,45.6839774720429,0.0,0.0
288,45.68403718288754,0.0,0.0
289,45.683980782981955,0.0,0.0
290,45.68399478292122,0.0,0.0
291,45.68395506363594,0.0,0.0
292,45.68951488865422,0.0,0.0
293,45.68956190740573,0.0,0.0
294,45.68966216950866,0.0,0.0
295,45.68959748158522,0.0,0.0
296,45.67125065047003,0.0,0.0
297,45.671264468775924,0.0,0.0
298,45.67121904248779,0.0,0.0
299,45.67126375114094,0.0,0.0
300,45.67126251444279,0.0,0.0
301,45.67127983924003,0.0,0.0
302,45.67681062116753,0.0,0.0
303,45.67680974763061,0.0,0.0
304,45.67692885461565,0.0,0.0
305,45.67680819405359,0.0,0.0
306,45.67680690696579,0.0,0.0
307,45.67688252222433,0.0,0.0
308,45.67679620932904,0.0,0.0
309,45.676815347040254,0.0,0.0
310,45.67683161538297,0.0,0.0
311,45.67677590057429,0.0,0.0
312,45.67670303491468,0.0,0.0
313,45.6823603943194,0.0,0.0
314,45.68236980194342,0.0,0.0
315,45.6822720314085,0.0,0.0
316,45.66894446359947,0.0,0.0
317,45.66895999952976,0.0,0.0
318,45.66889651127713,0.0,0.0
319,45.6688753188937,0.0,0.0
320,45.66890900459839,0.0,0.0
321,45.668840737082064,0.0,0.0
322,45.668866865424214,0.0,0.0
323,45.6653946802835,0.0,0.0
324,45.6655094902635,0.0,0.0
325,45.66544556703593,0.0,0.0
326,45.665392102273465,0.0,0.0
327,45.6653779791086,0.0,0.0
328,45.665323777036974,0.0,0.0
329,45.66530195830275,0.0,0.0
330,45.66533225202874,0.0,0.0
331,45.6652683361026,0.0,0.0
332,45.66526512282144,0.0,0.0
333,45.66519202922064,0.0,0.0
334,45.66503310593544,0.0,0.0
335,45.66513733041938,0.0,0.0
336,45.66051361447898,0.0,0.0
337,45.66051182411321,0.0,0.0
338,45.66057517114678,0.0,0.0
339,45.66060120535257,0.0,0.0
340,45.66059058310203,0.0,0.0
341,45.660571174812496,0.0,0.0
342,45.66057959277896,0.0,0.0
343,45.660374704835704,0.0,0.0
344,45.66622309960076,0.0,0.0
345,45.666204016379204,0.0,0.0
346,45.6662795191096,0.0,0.0
347,45.66617458687688,0.0,0.0
348,45.666144310540396,0.0,0.0
349,45.66612156564952,0.0,0.0
350,45.66611735131301,0.0,0.0
351,45.66609286569292,0.0,0.0
352,45.666179462587024,0.0,0.0
353,45.666073035346926,0.0,0.0
354,45.67177693013218,0.0,0.0
355,45.6716993896116,0.0,0.0
356,45.663935473261525,0.0,0.0
357,45.66378214705037,0.0,0.0
358,45.663888869414215,0.0,0.0
359,45.663902672036784,0.0,0.0
360,45.663883362140034,0.0,0.0
361,45.663857578401796,0.0,0.0
362,45.66386106798017,0.0,0.0
363,45.66382705199065,0.0,0.0
364,45.66959818430769,0.0,0.0
365,45.669610682005434,0.0,0.0
366,45.66949981373909,0.0,0.0
367,45.66952758275874,0.0,0.0
368,45.6695513015111,0.0,0.0
369,45.669516405105234,0.0,0.0
370,45.66947718501615,0.0,0.0
371,45.66945746919372,0.0,0.0
372,45.6695072081493,0.0,0.0
373,45.6695232170896,0.0,0.0
374,45.669369861017906,0.0,0.0
375,45.67918609004119,0.0,0.0
376,45.67113921949931,0.0,0.0
377,45.67129644444504,0.0,0.0
378,45.6712293940509,0.0,0.0
379,45.671240567753564,0.0,0.0
380,45.671296396783866,0.0,0.0
381,45.67124212498311,0.0,0.0
382,45.67129738504264,0.0,0.0
383,45.671250857863924,0.0,0.0
384,45.67125834993203,0.0,0.0
385,45.68085960234748,0.0,0.0
386,45.68090229736117,0.0,0.0
387,45.681028166114636,0.0,0.0
388,45.68092332439118,0.0,0.0
389,45.68091610496049,0.0,0.0
390,45.68097500399017,0.0,0.0
391,45.68091511254897,0.0,0.0
392,45.6809892291276,0.0,0.0
393,45.68091982515035,0.0,0.0
394,45.68092361104209,0.0,0.0
395,45.68082323501585,0.0,0.0
396,45.68928540164779,0.0,0.0
397,45.689445577649174,0.0,0.0
398,45.689413512889594,0.0,0.0
399,45.68941762368922,0.0,0.0
400,45.6894231575352,0.0,0.0
401,45.689429166428454,0.0,0.0
402,45.68945358837664,0.0,0.0
403,45.68943217060586,0.0,0.0
404,45.68946972631966,0.0,0.0
405,45.68943912190298,0.0,0.0
406,45.689401216019185,0.0,0.0
407,45.69480092296726,0.0,0.0
408,45.694986436028564,0.0,0.0
409,45.69489351229278,0.0,0.0
410,45.694936517655144,0.0,0.0
411,45.69500313861863,0.0,0.0
412,45.694921071633864,0.0,0.0
413,45.69498382397433,0.0,0.0
414,45.69494001448038,0.0,0.0
415,45.69486530454014,0.0,0.0
416,45.680380296718795,0.0,0.0
417,45.680107022169985,0.0,0.0
418,45.68015913160343,0.0,0.0
419,45.680143973309896,0.0,0.0
420,45.680133517409566,0.0,0.0
421,45.68014110724471,0.0,0.0
422,45.68014611049148,0.0,0.0
423,45.68017827360018,0.0,0.0
424,45.680175583533135,0.0,0.0
425,45.68016669371718,0.0,0.0
426,45.68018515110816,0.0,0.0
427,45.680003180910724,0.0,0.0
428,45.679731878088205,0.0,0.0
429,45.67982647749886,0.0,0.0
430,45.679855861351825,0.0,0.0
431,45.67981609645358,0.0,0.0
432,45.67977885750589,0.0,0.0
433,45.67978867280181,0.0,0.0
434,45.67978857531125,0.0,0.0
435,45.664476175647,0.0,0.0
436,45.66433677301393,0.0,0.0
437,45.66452670737635,0.0,0.0
438,45.679201793327586,0.0,0.0
439,45.6790844835341,0.0,0.0
440,45.67917502668935,0.0,0.0
441,45.67905317533585,0.0,0.0
442,45.679046997909616,0.0,0.0
443,45.67902221911936,0.0,0.0
444,45.679016741458334,0.0,0.0
445,45.679012826716644,0.0,0.0
446,45.67905508511466,0.0,0.0
447,45.67897946340963,0.0,0.0
448,45.67885145699256,0.0,0.0
449,45.69350636925082,0.0,0.0
450,45.693547521608714,0.0,0.0
451,45.69352543374407,0.0,0.0
452,45.693541473403464,0.0,0.0
453,45.693530594049655,0.0,0.0
454,45.693521373978,0.0,0.0
455,45.67963873123517,0.0,0.0
456,45.67950438163825,0.0,0.0
457,45.679593699227546,0.0,0.0
458,45.67957121267682,0.0,0.0
459,45.685058731556644,0.0,0.0
460,45.685073867782194,0.0,0.0
461,45.685014421935186,0.0,0.0
462,45.68499644119584,0.0,0.0
463,45.6849967201415,0.0,0.0
464,45.68506057097147,0.0,0.0
465,45.68496813755337,0.0,0.0
466,45.684925371548154,0.0,0.0
467,45.684912933575106,0.0,0.0
468,45.68487717147218,0.0,0.0
469,45.684805799362955,0.0,0.0
470,45.690225223894224,0.0,0.0
471,45.69030994131754,0.0,0.0
472,45.69032650122246,0.0,0.0
473,45.69028291489667,0.0,0.0
474,45.69028170750244,0.0,0.0
475,45.68386781567824,0.0,0.0
476,45.6839046143723,0.0,0.0
477,45.683960755835855,0.0,0.0
478,45.68392151153239,0.0,0.0
479,45.68399783895438,0.0,0.0
480,45.69348651797918,0.0,0.0
481,45.69347194726288,0.0,0.0
482,45.69345876992156,0.0,0.0
483,45.69346302455233,0.0,0.0
484,45.69342808604415,0.0,0.0
485,45.693432931555435,0.0,0.0
486,45.693407746119185,0.0,0.0
487,45.693438328024065,0.0,0.0
488,45.69339256054082,0.0,0.0
489,45.69339228073658,0.0,0.0
490,45.6934476394381,0.0,0.0
491,45.698716061888256,0.0,0.0
492,45.698802956809224,0.0,0.0
493,45.69889615199826,0.0,0.0
494,45.69880178653693,0.0,0.0
495,45.690903748080025,0.0,0.0
496,45.69084033445688,0.0,0.0
497,45.690989933165845,0.0,0.0
498,45.69095145291065,0.0,0.0
499,45.69094242801657,0.0,0.0
500,45.69094411625702,0.0,0.0
501,45.69641232236609,0.0,0.0
502,45.69640842008812,0.0,0.0
503,45.69650643194473,0.0,0.0
504,45.69640253504622,0.0,0.0
505,45.696421379514504,0.0,0.0
506,45.696419295301894,0.0,0.0
507,45.69645977724576,0.0,0.0
508,45.69644095757394,0.0,0.0
509,45.69657236148305,0.0,0.0
510,45.696540721553895,0.0,0.0
511,45.70178635782213,0.0,0.0
512,45.70199098004196,0.0,0.0
513,45.701901431501035,0.0,0.0
514,45.701976609736455,0.0,0.0
515,45.69343258677689,0.0,0.0
516,45.69347490475048,0.0,0.0
517,45.69351587256825,0.0,0.0
518,45.6935213820616,0.0,0.0
519,45.69352172462095,0.0,0.0
520,45.69355828455446,0.0,0.0
521,45.69344096240821,0.0,0.0
522,45.703116247190344,0.0,0.0
523,45.70311482551188,0.0,0.0
524,45.7031602160714,0.0,0.0
525,45.7031693833851,0.0,0.0
526,45.70317767172674,0.0,0.0
527,45.7032417339833,0.0,0.0
528,45.70322973569273,0.0,0.0
529,45.703225491299236,0.0,0.0
530,45.70323566046136,0.0,0.0
531,45.70336136048172,0.0,0.0
532,45.70859405325609,0.0,0.0
533,45.70866070009288,0.0,0.0
534,45.70872781692925,0.0,0.0
535,45.70421935318154,0.0,0.0
536,45.70427703256428,0.0,0.0
537,45.70429815112584,0.0,0.0
538,45.70431205315254,0.0,0.0
539,45.704367572521726,0.0,0.0
540,45.70434956383542,0.0,0.0
541,45.704429458259256,0.0,0.0
542,45.70970518796094,0.0,0.0
543,45.709731758259295,0.0,0.0
544,45.70976561402495,0.0,0.0
545,45.709873334842996,0.0,0.0
546,45.70977919035067,0.0,0.0
547,45.70979692263064,0.0,0.0
548,45.709818184659525,0.0,0.0
549,45.70985761802877,0.0,0.0
550,45.70990437,0.0,0.0
551,45.709884747484466,0.0,0.0
552,45.70983392136986,0.0,0.0
553,45.715143765934044,0.0,0.0
554,45.71523850765515,0.0,0.0
555,45.70380263462721,0.0,0.0
556,45.7038770243089,0.0,0.0
557,45.70391367408593,0.0,0.0
558,45.7039335491354,0.0,0.0
559,45.703992688737344,0.0,0.0
560,45.703994525785674,0.0,0.0
561,45.704078341870634,0.0,0.0
562,45.70401517982099,0.0,0.0
563,45.71348478393338,0.0,0.0
564,45.713539031537934,0.0,0.0
565,45.713546531333115,0.0,0.0
566,45.71362053372286,0.0,0.0
567,45.71360500784067,0.0,0.0
568,45.713681584471495,0.0,0.0
569,45.71365898846853,0.0,0.0
570,45.7136879904283,0.0,0.0
571,45.71375455368253,0.0,0.0
572,45.71374874719915,0.0,0.0
573,45.713648723205544,0.0,0.0
574,45.71308997720189,0.0,0.0
575,45.71310659436858,0.0,0.0
576,45.69643940214882,0.0,0.0
577,45.696435988837045,0.0,0.0
578,45.696431198019134,0.0,0.0
579,45.696527105536006,0.0,0.0
580,45.6964508450983,0.0,0.0
581,45.6964771254352,0.0,0.0
582,45.696470601207686,0.0,0.0
583,45.69647671653365,0.0,0.0
584,45.706021645033616,0.0,0.0
585,45.706043865728134,0.0,0.0
586,45.706062890931214,0.0,0.0
587,45.70609077904372,0.0,0.0
588,45.7061071733915,0.0,0.0
589,45.70613892000984,0.0,0.0
590,45.706151987469646,0.0,0.0
591,45.70616391383372,0.0,0.0
592,45.706184786417,0.0,0.0
593,45.70619621445076,0.0,0.0
594,45.706103166099645,0.0,0.0
595,45.71558367143734,0.0,0.0
596,45.70632655262306,0.0,0.0
597,45.70642110669724,0.0,0.0
598,45.70645962156414,0.0,0.0
599,45.706450324658356,0.0,0.0
600,45.70655749981506,0.0,0.0
601,45.706460116780356,0.0,0.0
602,45.70650331905928,0.0,0.0
603,45.70652777139185,0.0,0.0
604,45.70656411420715,0.0,0.0
605,45.715791740018176,0.0,0.0
606,45.71587436304254,0.0,0.0
607,45.71596551420225,0.0,0.0
608,45.71596400186536,0.0,0.0
609,45.7160063475385,0.0,0.0
610,45.716032351861934,0.0,0.0
611,45.71604053914052,0.0,0.0
612,45.7160510039248,0.0,0.0
613,45.716064925923995,0.0,0.0
614,45.71606949128909,0.0,0.0
615,45.7096537345642,0.0,0.0
616,45.718930989518405,0.0,0.0
617,45.71906232820038,0.0,0.0
618,45.719039098752546,0.0,0.0
619,45.719051595355275,0.0,0.0
620,45.719088901263596,0.0,0.0
621,45.71911806134449,0.0,0.0
622,45.719131447942345,0.0,0.0
623,45.71912583404628,0.0,0.0
624,45.71918131400889,0.0,0.0
625,45.71920668614621,0.0,0.0
626,45.73336309756269,0.0,0.0
627,45.73351660258778,0.0,0.0
628,45.733575930556974,0.0,0.0
629,45.73358137607283,0.0,0.0
630,45.73360570045771,0.0,0.0
631,45.73362607214222,0.0,0.0
632,45.73369388639549,0.0,0.0
633,45.73368589214807,0.0,0.0
634,45.733719502452004,0.0,0.0
635,45.725031898240566,0.0,0.0
636,45.7250715570699,0.0,0.0
637,45.734383212235116,0.0,0.0
638,45.7343822582261,0.0,0.0
639,45.73445113113121,0.0,0.0
640,45.73445122961857,0.0,0.0
641,45.734478258862495,0.0,0.0
642,45.73451044410467,0.0,0.0
643,45.73454205669986,0.0,0.0
644,45.73461005426361,0.0,0.0
645,45.73460272968804,0.0,0.0
646,45.7346238734317,0.0,0.0
647,45.739575072162545,0.0,0.0
648,45.73970435053343,0.0,0.0
649,45.73972227260675,0.0,0.0
650,45.73977818617277,0.0,0.0
651,45.73981679161807,0.0,0.0
652,45.73988027559607,0.0,0.0
653,45.73983848165517,0.0,0.0
654,45.7398845855205,0.0,0.0
655,45.732988274365205,0.0,0.0
656,45.733106797692024,0.0,0.0
657,45.73310030020366,0.0,0.0
658,45.73817570828032,0.0,0.0
659,45.73815532580193,0.0,0.0
660,45.73819249163353,0.0,0.0
661,45.73827632422762,0.0,0.0
662,45.73825242726162,0.0,0.0
663,45.73833031327376,0.0,0.0
664,45.738304657708795,0.0,0.0
665,45.73835960944416,0.0,0.0
666,45.73838414472265,0.0,0.0
667,45.73840130761528,0.0,0.0
668,45.73747809464111,0.0,0.0
669,45.73759729469021,0.0,0.0
670,45.737642939362566,0.0,0.0
671,45.737682696140844,0.0,0.0
672,45.737699072735275,0.0,0.0
673,45.737760168369284,0.0,0.0
674,45.73776884223479,0.0,0.0
675,45.73155325843254,0.0,0.0
676,45.73169256064284,0.0,0.0
677,45.73173015599605,0.0,0.0
678,45.7316335317737,0.0,0.0
679,45.74583607248496,0.0,0.0
680,45.74589980395103,0.0,0.0
681,45.745913593564175,0.0,0.0
682,45.7459514942675,0.0,0.0
683,45.74599638930522,0.0,0.0
684,45.74614498054143,0.0,0.0
685,45.746118077662686,0.0,0.0
686,45.74615625578736,0.0,0.0
687,45.746274390070546,0.0,0.0
688,45.74620066616626,0.0,0.0
689,45.755178801482536,0.0,0.0
690,45.75532302710781,0.0,0.0
691,45.755403399045456,0.0,0.0
692,45.75543199241656,0.0,0.0
693,45.755547820122956,0.0,0.0
694,45.75553331886478,0.0,0.0
695,45.745258685055894,0.0,0.0
696,45.74520916999609,0.0,0.0
697,45.745407147449434,0.0,0.0
698,45.74542662689054,0.0,0.0
699,45.74535184688284,0.0,0.0
700,45.754464272940815,0.0,0.0
701,45.75455240937663,0.0,0.0
702,45.75456888207554,0.0,0.0
703,45.75464861496585,0.0,0.0
704,45.75469685548888,0.0,0.0
705,45.75473228184275,0.0,0.0
706,45.75478547158128,0.0,0.0
707,45.75483836032072,0.0,0.0
708,45.754939063474005,0.0,0.0
709,45.75494118500501,0.0,0.0
710,45.75966089872236,0.0,0.0
711,45.759806383568495,0.0,0.0
712,45.759865849446214,0.0,0.0
713,45.75993147252302,0.0,0.0
714,45.75998726313993,0.0,0.0
715,45.75422516268736,0.0,0.0
716,45.754305258698885,0.0,0.0
717,45.75446450058371,0.0,0.0
718,45.754520275775576,0.0,0.0
719,45.754592298762866,0.0,0.0
720,45.75460521451896,0.0,0.0
721,45.759439208050026,0.0,0.0
722,45.75956146064346,0.0,0.0
723,45.759519811210346,0.0,0.0
724,45.759631290318794,0.0,0.0
725,45.75969337954303,0.0,0.0
726,45.75976145028835,0.0,0.0
727,45.75984819831501,0.0,0.0
728,45.75997156858284,0.0,0.0
729,45.75997190227645,0.0,0.0
730,45.7600579118589,0.0,0.0
731,45.75560740657966,0.0,0.0
732,45.75567421865708,0.0,0.0
733,45.75586895525339,0.0,0.0
734,45.75590686341457,0.0,0.0
735,45.7444689256954,0.0,0.0
736,45.744549410053885,0.0,0.0
737,45.74470538039896,0.0,0.0
738,45.744768164644476,0.0,0.0
739,45.74480344718178,0.0,0.0
740,45.744871323389816,0.0,0.0
741,45.744806088128826,0.0,0.0
742,45.749822726756975,0.0,0.0
743,45.749893950320256,0.0,0.0
744,45.74995399832551,0.0,0.0
745,45.75001814297866,0.0,0.0
746,45.750145817155506,0.0,0.0
747,45.75015766236902,0.0,0.0
748,45.75023136833624,0.0,0.0
749,45.750292483753576,0.0,0.0
750,45.750374777140685,0.0,0.0
751,45.75042340659274,0.0,0.0
752,45.74606457276968,0.0,0.0
753,45.74625407296117,0.0,0.0
754,45.74628832133021,0.0,0.0
755,45.72937794774771,0.0,0.0
756,45.729445574208505,0.0,0.0
757,45.7295430506565,0.0,0.0
758,45.72959427212482,0.0,0.0
759,45.72970914798316,0.0,0.0
760,45.729672019559075,0.0,0.0
761,45.729720604060276,0.0,0.0
762,45.72966018182343,0.0,0.0
763,45.728995734083576,0.0,0.0
764,45.72903158892586,0.0,0.0
765,45.729107888553706,0.0,0.0
766,45.72911817558635,0.0,0.0
767,45.729144379496574,0.0,0.0
768,45.72918939361989,0.0,0.0
769,45.72922979780561,0.0,0.0
770,45.72925076916,0.0,0.0
771,45.72928939240228,0.0,0.0
772,45.72933023711085,0.0,0.0
773,45.73843538913935,0.0,0.0
